# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Tue Jul 01 10:53:28 EDT 2025 [seed=1751381601038]
# -save_every 100000 -save_state r1 -prefix r1_ -beagle_GPU -beagle_SSE -beagle_cuda ha_sc_gtrfg4i.xml
state	joint	prior	likelihood	rootHeight	treeLength	tmrca(gr21)	tmrca(gr22)	tmrca(prespa22)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	pInv	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
52120000	-60706.69557927417	-14104.895912460786	-46601.799666813386	4.65886794111667	386.1257607285217	1.63092129380826	0.5114672451903002	0.5114672451903002	9.481441184262598	0.3995750143204995	2.1324077440815765	0.2207396486428603	0.06376693387860537	2.8724402012175365	0.3110704578589154	0.5765259928627459	0.9819296840624986	0.008578447345991055	0.00857844734599101	-46601.799666813386	0.0	-14090.774895791643
52160000	-60673.31923902406	-14042.98414498398	-46630.33509404008	4.503196942693017	384.04180872658196	1.587833761220501	0.4941228676490523	0.48648363076282186	9.294537333397402	0.4158531986341291	2.1324077440815765	0.2044614643292307	0.06376693387860537	2.9057618751487793	0.27774878392767277	0.6353824647139326	0.9977870408243033	0.008306139705720113	0.008306139705720104	-46630.33509404008	0.0	-14028.90136957719
52200000	-60590.65044877791	-14031.73907854474	-46558.91137023317	4.825022120421587	383.8146878357925	1.6311888075628447	0.4891584263544887	0.4891584263544887	9.123655462711449	0.4158531986341291	2.082688622720424	0.2044614643292307	0.06376693387860537	2.9554809965099316	0.27774878392767277	0.6304546241699113	0.972677676973189	0.008634938423041718	0.008634938423041728	-46558.91137023317	0.0	-14017.540849574038
52240000	-60661.84638935388	-14056.110439144817	-46605.73595020906	4.622998983935237	384.9354275483449	1.6317787428912762	0.4992188464370283	0.4992188464370283	9.207198113336224	0.4158531986341291	2.0830988632795306	0.2040512237701241	0.03495653244262643	2.9842913979459107	0.27774878392767277	0.615222361443652	0.9370418762459597	0.008327529993961648	0.008327529993961679	-46605.73595020906	0.0	-14042.061722826344
52280000	-60786.15075127946	-14092.248940456828	-46693.90181082264	4.733854475728353	386.6495650211159	1.6214005920310393	0.5013213020945525	0.5013213020945525	9.268681507711065	0.4158531986341291	2.095066169859304	0.21225356724986225	0.02811465418501954	2.9709636261440058	0.27774878392767277	0.6056584010113412	0.9181039480378301	0.008547492196757076	0.00854749219675713	-46693.90181082264	0.0	-14078.102504919489
52320000	-60743.94516210031	-14066.27211790632	-46677.673044193994	4.651318841460448	385.19587152227774	1.6287890615104286	0.5013211939706025	0.5013211939706025	9.391596630865857	0.4158531986341291	2.0850291068369664	0.21302691592688017	0.05144950569498699	2.9529020910196833	0.28173918188734787	0.5936673562847404	0.9835172261806601	0.008664511759921539	0.008664511759921549	-46677.673044193994	0.0	-14052.095048297144
52360000	-60790.94335347064	-14101.76609640505	-46689.17725706559	4.453101501624436	385.9518158684816	1.6305373847831277	0.5452164140297336	0.5452164140297336	9.122251520357706	0.4158531986341291	2.0850291068369664	0.21302691592688017	0.05144950569498699	2.9529020910196833	0.28173918188734787	0.5657757271517638	0.9844071855491312	0.008536202309270264	0.00853620230927023	-46689.17725706559	0.0	-14087.725560306095
52400000	-60779.322019423635	-14022.025219494493	-46757.29679992914	4.579583342240754	382.8351137472506	1.7022895261508708	0.5211463346212692	0.5211463346212692	9.44294813961664	0.3875639349577358	2.1133183705133596	0.21302691592688017	0.05144950569498699	2.9529020910196833	0.28173918188734787	0.6625546109650603	0.9984477211349474	0.008852197388165527	0.008852197388165563	-46757.29679992914	0.0	-14007.63968986004
52440000	-60787.01770095669	-14011.747408101008	-46775.27029285568	4.633040969498292	383.2294897138478	1.6817347032869068	0.5211453652596388	0.5211453652596388	9.516113757723542	0.3875639349577358	2.1133183705133596	0.21302691592688017	0.04042242796134572	2.9639291687533245	0.28173918188734787	0.6474739577601444	0.9912144894205882	0.008905463391457352	0.008905463391457326	-46775.27029285568	0.0	-13997.35786700787
52480000	-60700.92184109529	-13972.868322296896	-46728.05351879839	4.309019605225129	381.0003134097458	1.5949033318917565	0.4968244620333287	0.4968244620333287	8.838438319733566	0.4023114385744293	2.098570866896666	0.21302691592688017	0.04042242796134572	2.979545083591627	0.26612326704904543	0.558263756461474	0.8823751110181053	0.008331073939391653	0.008331073939391623	-46728.05351879839	0.0	-13959.000795550313
52520000	-60718.16847963953	-13993.793942542306	-46724.37453709722	4.280647752437572	382.33774267624364	1.6743950983177234	0.6162200914868725	0.6162200914868725	9.068987186528533	0.4023114385744293	2.1068643794059265	0.19382767542047558	0.04042242796134572	2.9712515710823664	0.28532250755545	0.558263756461474	0.8470400064531609	0.008435632912479504	0.008435632912479491	-46724.37453709722	0.0	-13979.844857436341
52560000	-60833.20124956469	-14050.94778184487	-46782.25346771982	4.06235481413425	384.75323169364	1.6102869823111143	0.522602002527057	0.522602002527057	9.194079330747025	0.4023114385744293	2.1525921755801867	0.19382767542047558	0.05174711224157627	2.9141990906278754	0.28532250755545	0.6517629580995957	0.9989726311759608	0.008910985596687843	0.00891098559668782	-46782.25346771982	0.0	-14036.570357001227
52600000	-60859.50115647174	-14046.731268853433	-46812.769887618306	4.227031702947331	383.77822649589484	1.6260406203748685	0.5381396244942449	0.5381396244942449	9.30018034741161	0.4023114385744293	2.112827255417871	0.19382767542047558	0.05174711224157627	2.953964010790191	0.28532250755545	0.6132737836422558	0.9806766246837969	0.008673960629457524	0.008673960629457526	-46812.769887618306	0.0	-14032.531117956414
52640000	-60794.859065073906	-14080.353561812512	-46714.5055032614	3.9607878284406537	384.79462058606214	1.6778988933447763	0.5500197952550849	0.5500197952550849	9.206429158769655	0.4023114385744293	2.112827255417871	0.19382767542047558	0.05174711224157627	2.9551625418127583	0.28412397653288257	0.5674603372765207	0.9465957106036803	0.008489924600982166	0.008489924600982128	-46714.5055032614	0.0	-14066.329298207414
52680000	-60701.20395497315	-14010.955796182743	-46690.248158790404	4.059636592827291	381.7013434340885	1.635064014225074	0.550027017263217	0.550027017263217	9.356395941789524	0.4023114385744293	2.112827255417871	0.19382767542047558	0.05174711224157627	2.9551625418127583	0.28412397653288257	0.6422612339264555	0.9196837765690727	0.008959578466333735	0.008959578466333766	-46690.248158790404	0.0	-13996.581675888356
52720000	-60601.83099307822	-13938.329683364633	-46663.50130971359	4.042798556118565	378.340024866393	1.6681153530699715	0.5723167336714785	0.4696017111022149	9.044729237503606	0.4151259097367162	2.110526052363109	0.19382767542047558	0.05404831529633848	2.942348070650471	0.28412397653288257	0.6422612339264555	0.9583573991554077	0.008869599029114399	0.00886959902911443	-46663.50130971359	0.0	-13924.054501882125
52760000	-60610.612598176536	-13901.185380352315	-46709.42721782422	3.9657619961492774	375.6383215975303	1.6451006552584313	0.4841372648985334	0.4841372648985334	9.064407744834599	0.4151259097367162	2.1000337974564567	0.21590364343818808	0.04963949984662323	2.9467568861001863	0.27254026342182247	0.6422612339264555	0.9583573991554077	0.009051625645378729	0.009051625645378746	-46709.42721782422	0.0	-13886.849854222726
52800000	-60644.70192886003	-13919.25664992414	-46725.445278935884	4.422631698407832	376.7055426604007	1.6191751135959203	0.5346641978671646	0.5346641978671646	9.166683871176438	0.4151259097367162	2.1000337974564567	0.21590364343818808	0.04963949984662323	2.9467568861001863	0.27254026342182247	0.6298622611692323	0.9578504581904388	0.008841312710910059	0.008841312710910076	-46725.445278935884	0.0	-13905.01734959507
52840000	-60566.68719658539	-13858.766324412545	-46707.92087217285	4.174839842791566	373.2801929939544	1.6278126486102316	0.49871968879526796	0.49871968879526796	8.778649383200575	0.4151259097367162	2.0907383123005006	0.18947827756068186	0.04963949984662323	2.9483898739072916	0.30662812664817946	0.6298622611692323	0.962206157243115	0.009279387866081021	0.009279387866080971	-46707.92087217285	0.0	-13844.40863433855
52880000	-60619.57674030799	-13859.922737645873	-46759.654002662115	4.085158447252557	373.5872144927897	1.6487898636792655	0.5229923319969202	0.5229923319969202	9.03737599348086	0.3847262047235485	2.128526632931114	0.1947159219054133	0.04963949984662323	2.978789578920459	0.2636021616728346	0.5736532756965652	0.9907322753215544	0.008849886392655089	0.008849886392655135	-46759.654002662115	0.0	-13845.829903409975
52920000	-60495.60868768813	-13829.868083696809	-46665.74060399132	4.001140762063902	372.0117970386927	1.5917683474391253	0.49910434966986733	0.49910434966986733	8.640950162387627	0.38715130937811204	2.128526632931114	0.19229081725084976	0.04963949984662323	2.978789578920459	0.2636021616728346	0.7077028698776319	0.9952678537240681	0.01002330733289485	0.010023307332894898	-46665.74060399132	0.0	-13815.06540678695
